RPM,RPMS Power (RL=1),RPMS Power (RL=2),RPMS Power (RL=10),RPMS Power (RL=15),RPMS Power (RL=22),RPMS Power (RL=33),RPMS Power (RL=47),RPMS Power (RL=68)
7.232932932932933454e+02,2.991157751612618654e+01,3.383957637202002644e+01,1.892125183986000536e+01,1.414756905247171126e+01,1.041299699713708726e+01,7.345136855951436061e+00,5.337623686798764311e+00,3.784128061902295226e+00
7.240840840840841111e+02,2.997618163523243240e+01,3.391307583325765052e+01,1.896261489925475985e+01,1.417850910470298231e+01,1.043577429984758531e+01,7.361205270936505229e+00,5.349300957727412431e+00,3.792406911485780796e+00
7.248748748748748767e+02,3.004085273319297045e+01,3.398665328219503579e+01,1.900402301054969456e+01,1.420948291121866447e+01,1.045857647165338200e+01,7.377291237545500202e+00,5.360990986189434260e+00,3.800694806691054417e+00
7.256656656656657560e+02,3.010559079846599317e+01,3.406030871131940785e+01,1.904547617326581133e+01,1.424049047184005268e+01,1.048140351248841817e+01,7.393394755756496295e+00,5.372693772176700300e+00,3.808991747515293014e+00
7.264564564564565217e+02,3.017039581949877203e+01,3.413404211311030423e+01,1.908697438692358972e+01,1.427153178638818076e+01,1.050425542228655651e+01,7.409515825547547507e+00,5.384409315681073949e+00,3.817297733955663741e+00
7.272472472472472873e+02,3.023526778472757570e+01,3.420785348003974491e+01,1.912851765104297996e+01,1.430260685468388715e+01,1.052713220098158153e+01,7.425654446896685634e+00,5.396137616694399952e+00,3.825612766009340415e+00
7.280380380380380529e+02,3.030020668257771632e+01,3.428174280457206891e+01,1.917010596514341003e+01,1.433371567654785572e+01,1.055003384850721382e+01,7.441810619781910496e+00,5.407878675208529273e+00,3.833936843673489747e+00
7.288288288288289323e+02,3.036521250146359208e+01,3.435571007916409059e+01,1.921173932874380696e+01,1.436485825180056253e+01,1.057296036479710288e+01,7.457984344181219249e+00,5.419632491215300441e+00,3.842269966945272675e+00
7.296196196196196979e+02,3.043028522978857353e+01,3.442975529626497888e+01,1.925341774136255779e+01,1.439603458026228289e+01,1.059591174978483075e+01,7.474175620072561976e+00,5.431399064706535107e+00,3.850612135821851023e+00
7.304104104104104636e+02,3.049542485594517416e+01,3.450387844831635675e+01,1.929514120251756992e+01,1.442724466175309317e+01,1.061888800340389238e+01,7.490384447433874548e+00,5.443178395674053149e+00,3.858963350300383510e+00
7.312012012012012292e+02,3.056063136831484783e+01,3.457807952775221594e+01,1.933690971172615392e+01,1.445848849609289566e+01,1.064188912558772238e+01,7.506610826243071521e+00,5.454970484109661122e+00,3.867323610378022192e+00
7.319919919919919948e+02,3.062590475526819489e+01,3.465235852699893826e+01,1.937872326850520821e+01,1.448976608310137060e+01,1.066491511626968247e+01,7.522854756478036364e+00,5.466775330005162914e+00,3.875692916051920012e+00
7.327827827827828742e+02,3.069124500516494081e+01,3.472671543847540931e+01,1.942058187237104505e+01,1.452107742259804191e+01,1.068796597538306514e+01,7.539116238116640112e+00,5.478592933352349093e+00,3.884071267319227694e+00
7.335735735735736398e+02,3.075665210635370528e+01,3.480115025459279821e+01,1.946248552283942246e+01,1.455242251440218126e+01,1.071104170286107582e+01,7.555395271136710278e+00,5.490423294142998678e+00,3.892458664177080863e+00
7.343643643643644054e+02,3.082212604717231841e+01,3.487566296775482755e+01,1.950443421942567568e+01,1.458380135833293245e+01,1.073414229863687019e+01,7.571691855516075265e+00,5.502266412368888915e+00,3.900855106622631574e+00
7.351551551551551711e+02,3.088766681594769636e+01,3.495025357035751767e+01,1.954642796164458574e+01,1.461521395420920122e+01,1.075726776264351869e+01,7.588005991232525282e+00,5.514122288021781060e+00,3.909260594653015009e+00
7.359459459459460504e+02,3.095327440099578098e+01,3.502492205478937137e+01,1.958846674901035456e+01,1.464666030184970857e+01,1.078041809481401003e+01,7.604337678263824785e+00,5.525990921093437258e+00,3.917675128265363238e+00
7.367367367367368161e+02,3.101894879062161792e+01,3.509966841343129573e+01,1.963055058103675776e+01,1.467814040107298368e+01,1.080359329508128496e+01,7.620686916587713355e+00,5.537872311575595674e+00,3.926098707456814108e+00
7.375275275275275817e+02,3.108468997311938509e+01,3.517449263865664477e+01,1.967267945723696343e+01,1.470965425169735852e+01,1.082679336337818832e+01,7.637053706181917256e+00,5.549766459459995360e+00,3.934531332224492584e+00
7.383183183183183473e+02,3.115049793677233225e+01,3.524939472283114839e+01,1.971485337712369912e+01,1.474120185354098922e+01,1.085001829963751341e+01,7.653438047024128110e+00,5.561673364738368264e+00,3.942973002565529406e+00
7.391091091091091130e+02,3.121637266985285208e+01,3.532437465831304024e+01,1.975707234020914527e+01,1.477278320642180098e+01,1.087326810379197362e+01,7.669839939092029546e+00,5.573593027402439226e+00,3.951423718477045988e+00
7.398998998998999923e+02,3.128231416062243397e+01,3.539943243745288726e+01,1.979933634600493875e+01,1.480439831015756447e+01,1.089654277577420416e+01,7.686259382363258119e+00,5.585525447443909997e+00,3.959883479956164187e+00
7.406906906906907579e+02,3.134832239733165693e+01,3.547456805259375301e+01,1.984164539402224392e+01,1.483604716456581940e+01,1.091984231551677986e+01,7.702696376815444168e+00,5.597470624854491206e+00,3.968352286999997425e+00
7.414814814814815236e+02,3.141439736822027839e+01,3.554978149607110538e+01,1.988399948377166027e+01,1.486772976946394209e+01,1.094316672295217963e+01,7.719150922426185168e+00,5.609428559625872168e+00,3.976830139605664005e+00
7.422722722722722892e+02,3.148053906151712411e+01,3.562507276021293734e+01,1.992639861476331475e+01,1.489944612466911344e+01,1.096651599801285926e+01,7.735623019173065273e+00,5.621399251749739534e+00,3.985317037770272908e+00
7.430630630630630549e+02,3.154674746544018404e+01,3.570044183733949694e+01,1.996884278650675881e+01,1.493119622999827989e+01,1.098989014063114311e+01,7.752112667033627780e+00,5.633382701217764854e+00,3.993812981490932668e+00
7.438538538538539342e+02,3.161302256819664791e+01,3.577588871976364970e+01,2.001133199851109268e+01,1.496298008526824574e+01,1.101328915073932713e+01,7.768619865985407102e+00,5.645378908021624120e+00,4.002317970764750932e+00
7.446446446446446998e+02,3.167936435798269912e+01,3.585141339979058728e+01,2.005386625028485881e+01,1.499479769029559506e+01,1.103671302826961487e+01,7.785144616005914564e+00,5.657387872152972896e+00,4.010832005588827798e+00
7.454354354354354655e+02,3.174577282298380609e+01,3.592701586971796246e+01,2.009644554133605610e+01,1.502664904489668452e+01,1.106016177315413529e+01,7.801686917072608196e+00,5.669409593603448094e+00,4.019355085960253149e+00
7.462262262262262311e+02,3.181224795137454464e+01,3.600269612183596024e+01,2.013906987117224645e+01,1.505853414888776776e+01,1.108363538532496584e+01,7.818246769162973564e+00,5.681444072364702613e+00,4.027887211876138629e+00
7.470170170170171104e+02,3.187878973131865834e+01,3.607845414842709886e+01,2.018173923930038072e+01,1.509045300208481244e+01,1.110713386471409869e+01,7.834824172254428731e+00,5.693491308428367148e+00,4.036428383333563907e+00
7.478078078078078761e+02,3.194539815096903723e+01,3.615428994176637900e+01,2.022445364522695499e+01,1.512240560430362457e+01,1.113065721125343899e+01,7.851419126324381992e+00,5.705551301786060847e+00,4.044978600329626417e+00
7.485985985985986417e+02,3.201207319846776045e+01,3.623020349412130514e+01,2.026721308845792180e+01,1.515439195535984673e+01,1.115420542487485633e+01,7.868031631350225652e+00,5.717624052429396642e+00,4.053537862861406715e+00
7.493893893893894074e+02,3.207881486194605714e+01,3.630619479775177183e+01,2.031001756849872919e+01,1.518641205506887992e+01,1.117777850551011731e+01,7.884661687309318268e+00,5.729709560349988351e+00,4.062106170925994242e+00
7.501801801801801730e+02,3.214562312952438106e+01,3.638226384491016319e+01,2.035286708485428164e+01,1.521846590324595638e+01,1.120137645309092989e+01,7.901309294179003295e+00,5.741807825539419596e+00,4.070683524520462448e+00
7.509709709709710523e+02,3.221249798931231823e+01,3.645841062784128894e+01,2.039576163702899692e+01,1.525055349970611118e+01,1.122499926754892030e+01,7.917974451936582447e+00,5.753918847989285545e+00,4.079269923641894557e+00
7.517617617617618180e+02,3.227943942940871835e+01,3.653463513878243418e+01,2.043870122452673499e+01,1.528267484426417155e+01,1.124864694881565974e+01,7.934657160559355660e+00,5.766042627691160938e+00,4.087865368287361356e+00
7.525525525525525836e+02,3.234644743790153143e+01,3.661093736996335934e+01,2.048168584685091176e+01,1.531482993673479776e+01,1.127231949682263235e+01,7.951357420024589118e+00,5.778179164636619625e+00,4.096469858453936297e+00
7.533433433433433493e+02,3.241352200286798535e+01,3.668731731360625758e+01,2.052471550350431784e+01,1.534701877693242089e+01,1.129601691150125831e+01,7.968075230309519696e+00,5.790328458817213253e+00,4.105083394138682173e+00
7.541341341341342286e+02,3.248066311237449355e+01,3.676377496192584005e+01,2.056779019398933173e+01,1.537924136467131220e+01,1.131973919278288321e+01,7.984810591391372725e+00,5.802490510224508569e+00,4.113705975338671550e+00
7.549249249249249942e+02,3.254787075447667632e+01,3.684031030712917953e+01,2.061090991780773862e+01,1.541149769976552975e+01,1.134348634059877092e+01,8.001563503247334452e+00,5.814665318850035902e+00,4.122337602050961003e+00
7.557157157157157599e+02,3.261514491721933950e+01,3.691692334141592369e+01,2.065407467446083345e+01,1.544378778202894864e+01,1.136725835488012848e+01,8.018333965854578693e+00,5.826852884685335354e+00,4.130978274272611550e+00
7.565065065065065255e+02,3.268248558863655262e+01,3.699361405697812444e+01,2.069728446344938178e+01,1.547611161127519885e+01,1.139105523555808475e+01,8.035121979190249064e+00,5.839053207721923044e+00,4.139627992000672663e+00
7.572972972972972912e+02,3.274989275675164180e+01,3.707038244600035881e+01,2.074053928427369087e+01,1.550846918731782864e+01,1.141487698256371175e+01,8.051927543231478523e+00,5.851266287951326639e+00,4.148286755232206247e+00
7.580880880880881705e+02,3.281736640957708318e+01,3.714722850065962945e+01,2.078383913643344627e+01,1.554086050997006474e+01,1.143872359582797138e+01,8.068750657955353844e+00,5.863492125365047158e+00,4.156954563964254667e+00
7.588788788788789361e+02,3.288490653511463790e+01,3.722415221312541433e+01,2.082718401942789654e+01,1.557328557904502375e+01,1.146259507528178467e+01,8.085591323338956471e+00,5.875730719954582959e+00,4.165631418193868285e+00
7.596696696696697018e+02,3.295251312135530952e+01,3.730115357555974498e+01,2.087057393275573958e+01,1.560574439435560201e+01,1.148649142085600516e+01,8.102449539359335873e+00,5.887982071711428844e+00,4.174317317918089465e+00
7.604604604604604674e+02,3.302018615627935105e+01,3.737823258011702876e+01,2.091400887591515811e+01,1.563823695571448802e+01,1.151041263248139401e+01,8.119325305993520203e+00,5.900246180627059189e+00,4.183012263133957909e+00
7.612512512512513467e+02,3.308792562785625790e+01,3.745538921894421236e+01,2.095748884840381265e+01,1.567076326293419086e+01,1.153435871008865199e+01,8.136218623218509194e+00,5.912523046692948370e+00,4.191716253838509765e+00
7.620420420420421124e+02,3.315573152404479629e+01,3.753262348418071070e+01,2.100101384971889118e+01,1.570332331582704022e+01,1.155832965360839459e+01,8.153129491011286589e+00,5.924812669900562767e+00,4.200429290028782070e+00
7.628328328328328780e+02,3.322360383279294638e+01,3.760993536795845671e+01,2.104458387935696351e+01,1.573591711420513128e+01,1.158232546297118226e+01,8.170057909348800607e+00,5.937115050241348335e+00,4.209151371701799427e+00
7.636236236236236437e+02,3.329154254203809415e+01,3.768732486240180179e+01,2.108819893681420510e+01,1.576854465788040649e+01,1.160634613810750260e+01,8.187003878207995911e+00,5.949430187706762574e+00,4.217882498854597095e+00
7.644144144144144093e+02,3.335954763970670456e+01,3.776479195962767221e+01,2.113185902158615903e+01,1.580120594666459333e+01,1.163039167894775794e+01,8.203967397565763875e+00,5.961758082288235450e+00,4.226622671484196125e+00
7.652052052052052886e+02,3.342761911371470518e+01,3.784233665174544115e+01,2.117556413316796693e+01,1.583390098036923632e+01,1.165446208542230089e+01,8.220948467399006532e+00,5.974098733977192488e+00,4.235371889587622896e+00
7.659959959959960543e+02,3.349575695196717362e+01,3.791995893085695002e+01,2.121931427105413448e+01,1.586662975880567039e+01,1.167855735746137746e+01,8.237947087684570846e+00,5.986452142765052997e+00,4.244130153161889574e+00
7.667867867867868199e+02,3.356396114235855066e+01,3.799765878905656535e+01,2.126310943473870196e+01,1.589939228178503505e+01,1.170267749499518573e+01,8.254963258399293125e+00,5.998818308643228292e+00,4.252897462204012768e+00
7.675775775775775855e+02,3.363223167277252657e+01,3.807543621843116455e+01,2.130694962371523715e+01,1.593218854911829041e+01,1.172682249795386156e+01,8.271996979519981252e+00,6.011197231603117253e+00,4.261673816711005536e+00
7.683683683683684649e+02,3.370056853108216899e+01,3.815329121106011456e+01,2.135083483747670741e+01,1.596501856061620117e+01,1.175099236626744137e+01,8.289048251023432456e+00,6.023588911636116094e+00,4.270459216679879155e+00
7.691591591591592305e+02,3.376897170514977375e+01,3.823122375901526482e+01,2.139476507551562889e+01,1.599788231608932776e+01,1.177518709986591361e+01,8.306117072886415542e+00,6.035993348733606823e+00,4.279253662107641354e+00
7.699499499499499962e+02,3.383744118282696434e+01,3.830923385436097561e+01,2.143874033732394224e+01,1.603077981534804408e+01,1.179940669867916903e+01,8.323203445085649577e+00,6.048410542886957231e+00,4.288057152991288312e+00
7.707407407407407618e+02,3.390597695195470607e+01,3.838732148915414655e+01,2.148276062239312623e+01,1.606371105820251444e+01,1.182365116263705929e+01,8.340307367597874943e+00,6.060840494087541330e+00,4.296869689327827757e+00
7.715315315315315274e+02,3.397457900036331324e+01,3.846548665544413836e+01,2.152682593021412671e+01,1.609667604446275391e+01,1.184792049166934369e+01,8.357428840399769854e+00,6.073283202326715369e+00,4.305691271114254981e+00
7.723223223223224068e+02,3.404324731587229991e+01,3.854372934527290795e+01,2.157093626027732114e+01,1.612967477393852889e+01,1.187221468570570870e+01,8.374567863468012519e+00,6.085738667595822271e+00,4.314521898347561724e+00
7.731131131131131724e+02,3.411198188629065697e+01,3.862204955067472412e+01,2.161509161207264640e+01,1.616270724643942458e+01,1.189653374467577329e+01,8.391724436779231411e+00,6.098206889886206739e+00,4.323361571024741501e+00
7.739039039039039380e+02,3.418078269941664615e+01,3.870044726367659393e+01,2.165929198508947096e+01,1.619577346177486632e+01,1.192087766850908359e+01,8.408898560310065662e+00,6.110687869189189492e+00,4.332210289142776283e+00
7.746946946946947037e+02,3.424964974303787812e+01,3.877892247629795008e+01,2.170353737881665168e+01,1.622887341975404141e+01,1.194524645713512179e+01,8.426090234037101112e+00,6.123181605496099245e+00,4.341068052698659585e+00
7.754854854854855830e+02,3.431858300493131253e+01,3.885747518055072192e+01,2.174782779274254096e+01,1.626200712018596661e+01,1.196964011048327947e+01,8.443299457936916497e+00,6.135688098798246948e+00,4.349934861689364496e+00
7.762762762762763487e+02,3.438758247286325798e+01,3.893610536843940650e+01,2.179216322635497960e+01,1.629517456287947752e+01,1.199405862848289495e+01,8.460526231986060353e+00,6.148207349086935558e+00,4.358810716111875649e+00
7.770670670670671143e+02,3.445664813458941467e+01,3.901481303196094785e+01,2.183654367914126126e+01,1.632837574764317523e+01,1.201850201106322658e+01,8.477770556161045690e+00,6.160739356353458263e+00,4.367695615963166134e+00
7.778578578578578799e+02,3.452577997785478203e+01,3.909359816310487901e+01,2.188096915058817515e+01,1.636161067428549032e+01,1.204297025815345457e+01,8.495032430438392623e+00,6.173284120589104695e+00,4.376589561240208148e+00
7.786486486486486456e+02,3.459497799039380794e+01,3.917246075385325099e+01,2.192543964018202018e+01,1.639487934261467217e+01,1.206746336968270761e+01,8.512311854794559096e+00,6.185841641785144951e+00,4.385492551939973005e+00
7.794394394394395249e+02,3.466424215993027502e+01,3.925140079618061861e+01,2.196995514740853750e+01,1.642818175243875700e+01,1.209198134558001314e+01,8.529608829206019038e+00,6.198411919932854452e+00,4.394404588059424022e+00
